;;;Sample Name:    Alumina piece for Jack, summer student working with Lorenzo
;;;AM Rate (Hz):    10.0000
;;;AM Percent:    100.0000
;;;Integration Per Step (sec):    4.0000
;;;
;;;Freq     SlidePos    TransAmp   TransAMPhase  TransAMFreq  ReflAmp  ReflAMPhase  ReflAMFreq
2.2890E+2	1.0000E+0	1.4516E-2	-1.7901E+2	9.9974E+0	7.9950E-8	4.7461E+1	9.9976E+0
2.2890E+2	5.0000E+0	3.4015E-7	-1.0524E+1	9.9974E+0	7.3845E-3	-1.7902E+2	9.9976E+0
2.2890E+2	3.0000E+0	4.5781E-3	-1.7901E+2	9.9974E+0	4.2791E-3	-1.7902E+2	9.9976E+0
2.2950E+2	1.0000E+0	1.5606E-2	-1.7901E+2	9.9974E+0	8.1228E-8	5.7041E+1	9.9976E+0
2.2950E+2	5.0000E+0	6.9834E-7	-3.9812E+0	9.9974E+0	7.7038E-3	-1.7901E+2	9.9976E+0
2.2950E+2	3.0000E+0	9.0703E-3	-1.7901E+2	9.9974E+0	1.2211E-3	-1.7901E+2	9.9976E+0
2.3010E+2	1.0000E+0	1.6977E-2	-1.7901E+2	9.9974E+0	7.3452E-8	2.4759E+0	9.9976E+0
2.3010E+2	5.0000E+0	3.1740E-7	3.0109E+1	9.9974E+0	7.9126E-3	-1.7901E+2	9.9976E+0
2.3010E+2	3.0000E+0	8.9818E-3	-1.7900E+2	9.9974E+0	2.7990E-3	-1.7901E+2	9.9976E+0
2.3070E+2	1.0000E+0	1.6817E-2	-1.7901E+2	9.9974E+0	8.5834E-8	3.2415E+1	9.9976E+0
2.3070E+2	5.0000E+0	5.5157E-7	1.9776E+1	9.9974E+0	7.6037E-3	-1.7901E+2	9.9976E+0
2.3070E+2	3.0000E+0	5.0777E-3	-1.7900E+2	9.9974E+0	4.1418E-3	-1.7901E+2	9.9976E+0
2.3130E+2	1.0000E+0	1.5993E-2	-1.7901E+2	9.9974E+0	8.9610E-8	7.5275E+1	9.9976E+0
2.3130E+2	5.0000E+0	3.8024E-7	-1.1174E+0	9.9974E+0	6.6271E-3	-1.7902E+2	9.9976E+0
2.3130E+2	3.0000E+0	8.1310E-3	-1.7901E+2	9.9974E+0	1.7979E-3	-1.7901E+2	9.9976E+0
2.3190E+2	1.0000E+0	1.5633E-2	-1.7901E+2	9.9974E+0	6.5935E-8	6.4437E+1	9.9976E+0
2.3190E+2	5.0000E+0	4.2641E-7	8.3878E+0	9.9974E+0	6.1484E-3	-1.7902E+2	9.9976E+0
2.3190E+2	3.0000E+0	9.3224E-3	-1.7902E+2	9.9974E+0	1.5061E-3	-1.7902E+2	9.9976E+0
2.3250E+2	1.0000E+0	1.5316E-2	-1.7902E+2	9.9974E+0	8.0484E-8	2.9066E+1	9.9976E+0
2.3250E+2	5.0000E+0	3.3972E-7	-2.8286E+1	9.9974E+0	5.8480E-3	-1.7902E+2	9.9976E+0
2.3250E+2	3.0000E+0	4.7964E-3	-1.7902E+2	9.9974E+0	3.2935E-3	-1.7903E+2	9.9976E+0
2.3310E+2	1.0000E+0	1.4301E-2	-1.7902E+2	9.9974E+0	7.3683E-8	4.6090E+1	9.9976E+0
2.3310E+2	5.0000E+0	4.0589E-7	7.4001E-1	9.9974E+0	5.0612E-3	-1.7902E+2	9.9976E+0
2.3310E+2	3.0000E+0	6.2251E-3	-1.7902E+2	9.9974E+0	1.8040E-3	-1.7903E+2	9.9976E+0
2.3370E+2	1.0000E+0	1.2484E-2	-1.7902E+2	9.9974E+0	8.6963E-8	4.6537E+1	9.9976E+0
2.3370E+2	5.0000E+0	3.8281E-7	-1.9683E+1	9.9974E+0	4.4566E-3	-1.7903E+2	9.9976E+0
2.3370E+2	3.0000E+0	8.2402E-3	-1.7902E+2	9.9974E+0	5.7016E-4	-1.7903E+2	9.9976E+0
2.3430E+2	1.0000E+0	1.2349E-2	-1.7903E+2	9.9974E+0	6.8759E-8	3.5956E+1	9.9976E+0
2.3430E+2	5.0000E+0	3.4187E-7	5.5130E+0	9.9974E+0	4.0107E-3	-1.7903E+2	9.9976E+0
2.3430E+2	3.0000E+0	3.7571E-3	-1.7902E+2	9.9974E+0	2.1467E-3	-1.7903E+2	9.9976E+0
2.3490E+2	1.0000E+0	1.0950E-2	-1.7902E+2	9.9974E+0	7.0918E-8	3.2625E+1	9.9976E+0
2.3490E+2	5.0000E+0	4.1678E-7	9.3197E-1	9.9974E+0	3.6476E-3	-1.7903E+2	9.9976E+0
2.3490E+2	3.0000E+0	4.1731E-3	-1.7902E+2	9.9974E+0	1.4959E-3	-1.7902E+2	9.9976E+0
2.3550E+2	1.0000E+0	9.9803E-3	-1.7902E+2	9.9974E+0	7.3640E-8	5.2799E+1	9.9976E+0
2.3550E+2	5.0000E+0	3.0455E-7	5.5883E+0	9.9974E+0	3.1653E-3	-1.7902E+2	9.9976E+0
2.3550E+2	3.0000E+0	6.4631E-3	-1.7901E+2	9.9974E+0	1.5584E-4	-1.7903E+2	9.9976E+0
2.3610E+2	1.0000E+0	9.1630E-3	-1.7901E+2	9.9974E+0	6.1547E-8	-7.5170E+0	9.9976E+0
2.3610E+2	5.0000E+0	3.2548E-7	-2.7957E+1	9.9974E+0	2.9263E-3	-1.7902E+2	9.9976E+0
2.3610E+2	3.0000E+0	3.0775E-3	-1.7901E+2	9.9974E+0	1.5194E-3	-1.7902E+2	9.9976E+0
2.3670E+2	1.0000E+0	8.6999E-3	-1.7901E+2	9.9974E+0	7.9105E-8	-2.2054E+0	9.9976E+0
2.3670E+2	5.0000E+0	2.5332E-7	4.1800E+0	9.9974E+0	2.9213E-3	-1.7901E+2	9.9976E+0
2.3670E+2	3.0000E+0	2.8807E-3	-1.7901E+2	9.9974E+0	1.3483E-3	-1.7902E+2	9.9976E+0
2.3730E+2	1.0000E+0	7.8231E-3	-1.7901E+2	9.9974E+0	7.8340E-8	1.0963E+1	9.9976E+0
2.3730E+2	5.0000E+0	2.8547E-7	2.6580E+0	9.9974E+0	2.5487E-3	-1.7902E+2	9.9976E+0
2.3730E+2	3.0000E+0	5.2117E-3	-1.7901E+2	9.9974E+0	4.6460E-5	-1.7904E+2	9.9976E+0
2.3790E+2	1.0000E+0	6.7983E-3	-1.7902E+2	9.9974E+0	6.5121E-8	6.7176E+1	9.9976E+0
2.3790E+2	5.0000E+0	3.1842E-7	-1.3639E+1	9.9974E+0	2.3666E-3	-1.7902E+2	9.9976E+0
2.3790E+2	3.0000E+0	2.4941E-3	-1.7901E+2	9.9974E+0	1.0485E-3	-1.7902E+2	9.9976E+0
2.3850E+2	1.0000E+0	6.1407E-3	-1.7902E+2	9.9974E+0	8.3762E-8	1.8059E+1	9.9976E+0
2.3850E+2	5.0000E+0	3.4095E-7	-6.1827E+0	9.9974E+0	2.0703E-3	-1.7903E+2	9.9976E+0
2.3850E+2	3.0000E+0	1.7888E-3	-1.7902E+2	9.9974E+0	1.0150E-3	-1.7903E+2	9.9976E+0
2.3910E+2	1.0000E+0	5.5246E-3	-1.7902E+2	9.9974E+0	9.1429E-8	3.7724E+1	9.9976E+0
2.3910E+2	5.0000E+0	2.6403E-7	-9.8703E+0	9.9974E+0	1.9099E-3	-1.7903E+2	9.9976E+0
2.3910E+2	3.0000E+0	3.3929E-3	-1.7902E+2	9.9974E+0	9.7986E-5	-1.7905E+2	9.9976E+0
2.3970E+2	1.0000E+0	5.1642E-3	-1.7902E+2	9.9974E+0	9.6425E-8	3.7600E+1	9.9976E+0
2.3970E+2	5.0000E+0	2.9295E-7	-1.2824E+1	9.9974E+0	1.8049E-3	-1.7903E+2	9.9976E+0
2.3970E+2	3.0000E+0	2.0486E-3	-1.7901E+2	9.9974E+0	6.9623E-4	-1.7903E+2	9.9976E+0
2.4030E+2	1.0000E+0	4.7327E-3	-1.7902E+2	9.9974E+0	8.9278E-8	3.0019E+1	9.9976E+0
2.4030E+2	5.0000E+0	2.8953E-7	1.5379E+1	9.9974E+0	1.6736E-3	-1.7902E+2	9.9976E+0
2.4030E+2	3.0000E+0	1.2882E-3	-1.7902E+2	9.9974E+0	8.7397E-4	-1.7902E+2	9.9976E+0
2.4090E+2	1.0000E+0	4.2172E-3	-1.7902E+2	9.9974E+0	8.3964E-8	5.9207E+1	9.9976E+0
2.4090E+2	5.0000E+0	3.0350E-7	6.4371E+0	9.9974E+0	1.5947E-3	-1.7902E+2	9.9976E+0
2.4090E+2	3.0000E+0	2.3006E-3	-1.7902E+2	9.9974E+0	2.0460E-4	-1.7903E+2	9.9976E+0
2.4150E+2	1.0000E+0	3.9135E-3	-1.7902E+2	9.9974E+0	7.4658E-8	3.4768E+1	9.9976E+0
2.4150E+2	5.0000E+0	3.7340E-7	4.3498E+1	9.9974E+0	1.4463E-3	-1.7903E+2	9.9976E+0
2.4150E+2	3.0000E+0	1.7659E-3	-1.7902E+2	9.9974E+0	4.4533E-4	-1.7903E+2	9.9976E+0
2.4210E+2	1.0000E+0	3.5171E-3	-1.7902E+2	9.9974E+0	7.8787E-8	8.5274E+1	9.9976E+0
2.4210E+2	5.0000E+0	6.1311E-7	3.8273E+1	9.9974E+0	1.3676E-3	-1.7903E+2	9.9976E+0
2.4210E+2	3.0000E+0	9.4519E-4	-1.7905E+2	9.9974E+0	6.9274E-4	-1.7903E+2	9.9976E+0
2.4270E+2	1.0000E+0	3.4066E-3	-1.7903E+2	9.9974E+0	9.5912E-8	2.5832E+1	9.9976E+0
2.4270E+2	5.0000E+0	3.4123E-7	-5.1790E+0	9.9974E+0	1.2744E-3	-1.7903E+2	9.9976E+0
2.4270E+2	3.0000E+0	1.5683E-3	-1.7903E+2	9.9974E+0	2.9001E-4	-1.7903E+2	9.9976E+0
2.4330E+2	1.0000E+0	3.1100E-3	-1.7903E+2	9.9974E+0	6.3236E-8	3.7198E+1	9.9976E+0
2.4330E+2	5.0000E+0	5.0535E-7	-1.2447E+1	9.9974E+0	1.1771E-3	-1.7903E+2	9.9976E+0
2.4330E+2	3.0000E+0	1.6558E-3	-1.7902E+2	9.9974E+0	2.5729E-4	-1.7904E+2	9.9976E+0
2.4390E+2	1.0000E+0	2.9901E-3	-1.7903E+2	9.9974E+0	7.8195E-8	1.0112E+2	9.9976E+0
2.4390E+2	5.0000E+0	3.6292E-7	-2.2706E+1	9.9974E+0	1.0823E-3	-1.7903E+2	9.9976E+0
2.4390E+2	3.0000E+0	7.7106E-4	-1.7903E+2	9.9974E+0	5.5667E-4	-1.7904E+2	9.9976E+0
2.4450E+2	1.0000E+0	2.8205E-3	-1.7902E+2	9.9974E+0	6.9720E-8	1.8211E+1	9.9976E+0
2.4450E+2	5.0000E+0	3.0116E-7	-1.8472E+0	9.9974E+0	1.0227E-3	-1.7903E+2	9.9976E+0
2.4450E+2	3.0000E+0	1.1022E-3	-1.7902E+2	9.9974E+0	3.2564E-4	-1.7903E+2	9.9976E+0
2.4510E+2	1.0000E+0	2.6966E-3	-1.7902E+2	9.9974E+0	5.9461E-8	3.3222E+1	9.9976E+0
2.4510E+2	5.0000E+0	4.3216E-7	-1.6909E+1	9.9974E+0	9.9211E-4	-1.7902E+2	9.9976E+0
2.4510E+2	3.0000E+0	1.5573E-3	-1.7903E+2	9.9974E+0	1.5176E-4	-1.7903E+2	9.9976E+0
2.4570E+2	1.0000E+0	2.4743E-3	-1.7902E+2	9.9974E+0	7.4983E-8	2.6274E+1	9.9976E+0
2.4570E+2	5.0000E+0	3.2392E-7	-1.1392E+0	9.9974E+0	8.6886E-4	-1.7903E+2	9.9976E+0
2.4570E+2	3.0000E+0	6.8313E-4	-1.7902E+2	9.9974E+0	4.3222E-4	-1.7903E+2	9.9976E+0
2.4630E+2	1.0000E+0	2.3932E-3	-1.7902E+2	9.9974E+0	7.0102E-8	4.6587E+1	9.9976E+0
2.4630E+2	5.0000E+0	2.6684E-7	-4.3752E+0	9.9974E+0	8.3562E-4	-1.7903E+2	9.9976E+0
2.4630E+2	3.0000E+0	8.1077E-4	-1.7902E+2	9.9974E+0	3.2084E-4	-1.7903E+2	9.9976E+0
2.4690E+2	1.0000E+0	2.2940E-3	-1.7901E+2	9.9974E+0	8.0910E-8	-9.0075E-1	9.9976E+0
2.4690E+2	5.0000E+0	5.3950E-7	1.8654E+1	9.9974E+0	8.0288E-4	-1.7903E+2	9.9976E+0
2.4690E+2	3.0000E+0	1.4125E-3	-1.7902E+2	9.9974E+0	3.8151E-5	-1.7907E+2	9.9976E+0
2.4750E+2	1.0000E+0	2.1116E-3	-1.7902E+2	9.9974E+0	8.1914E-8	4.0266E+1	9.9976E+0
2.4750E+2	5.0000E+0	6.0180E-7	1.8158E+1	9.9974E+0	7.3014E-4	-1.7902E+2	9.9976E+0
2.4750E+2	3.0000E+0	6.2681E-4	-1.7901E+2	9.9974E+0	3.4727E-4	-1.7902E+2	9.9976E+0
2.4810E+2	1.0000E+0	2.0596E-3	-1.7901E+2	9.9974E+0	6.1323E-8	4.4116E+1	9.9976E+0
2.4810E+2	5.0000E+0	3.7210E-7	4.6154E+0	9.9974E+0	7.1299E-4	-1.7902E+2	9.9976E+0
2.4810E+2	3.0000E+0	6.1681E-4	-1.7902E+2	9.9974E+0	3.1219E-4	-1.7903E+2	9.9976E+0
2.4870E+2	1.0000E+0	1.9577E-3	-1.7901E+2	9.9974E+0	8.6476E-8	5.1443E+1	9.9976E+0
2.4870E+2	5.0000E+0	3.1759E-7	-1.0327E+1	9.9974E+0	6.7058E-4	-1.7902E+2	9.9976E+0
2.4870E+2	3.0000E+0	1.2140E-3	-1.7901E+2	9.9974E+0	1.2443E-5	-1.7910E+2	9.9976E+0
2.4930E+2	1.0000E+0	1.9595E-3	-1.7901E+2	9.9974E+0	1.0471E-7	1.9467E+1	9.9976E+0
